player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,throws,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype,mo,cl,hm,zone_bottom,zone_top,pot_fielding,delivery
P9549,Francisco,Martinez,1995-11-18,76,244,Hispanic,light,blonde,mustache,R,R,LF,,False,,,61,62,63,62,45,61,60,50,83,61,0,0,0,0,0,0,0,0,0,0,0,64,60,67,66,45,0,0,50,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,48,46,54,1.54,3.56,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P2020,Malik,Gaines,1997-05-25,72,221,African,dark,black,beard,L,L,CF,,False,,,71,49,66,69,54,42,48,47,60,51,0,0,0,0,0,0,0,0,0,0,0,74,49,65,65,54,0,0,47,56,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,64,,,49,54,51,1.5,3.5,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P8771,Deshawn,Washington,1998-01-15,77,229,African,dark,black,clean_shaven,L,R,RF,,False,,,64,58,51,60,51,49,47,57,67,70,0,0,0,0,0,0,0,0,0,0,0,68,55,54,62,51,0,0,57,68,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,73,,,43,51,51,1.55,3.575,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P3212,Gregorio,Cadle,1995-03-05,70,210,Anglo,light,black,beard,S,R,C,,False,,,49,51,87,51,54,54,59,51,43,45,0,0,0,0,0,0,0,0,0,0,0,49,55,89,53,54,0,0,51,38,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,62,,,50,51,52,1.48,3.47,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P5489,Felton,Shuptrine,1994-11-23,71,173,Anglo,medium,black,beard,L,L,1B,,False,,,71,57,56,72,53,67,54,55,47,65,0,0,0,0,0,0,0,0,0,0,0,69,57,54,76,53,0,0,55,47,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,64,,,50,51,53,1.49,3.485,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P3396,Manual,Brasseux,1991-05-21,71,208,Anglo,light,blonde,beard,R,R,2B,,False,,,60,56,49,61,50,55,50,49,57,52,0,0,0,0,0,0,0,0,0,0,0,58,52,49,56,50,0,0,49,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,57,,,49,43,52,1.49,3.485,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P3350,Luis,Flores,1994-02-20,69,182,Hispanic,medium,red,mustache,R,R,3B,,False,,,65,63,55,66,48,47,52,55,62,88,0,0,0,0,0,0,0,0,0,0,0,64,54,52,63,48,0,0,55,56,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,56,,,50,58,52,1.47,3.455,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P7826,Jamal,Washington,1993-06-11,72,167,African,dark,black,clean_shaven,S,R,SS,,False,,,73,50,57,68,51,36,48,47,54,68,0,0,0,0,0,0,0,0,0,0,0,70,42,55,62,51,0,0,47,44,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,63,,,46,48,44,1.5,3.5,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P5783,Rufus,Washington,1993-12-25,78,168,African,dark,brown,clean_shaven,R,R,LF,,False,,,69,55,62,70,44,57,63,46,63,45,0,0,0,0,0,0,0,0,0,0,0,63,49,58,61,44,0,0,46,57,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,61,,,54,50,50,1.56,3.59,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P5293,Manuel,Castillo,1993-05-18,69,218,Hispanic,light,black,beard,L,L,CF,,False,,,70,60,74,71,51,39,48,54,60,47,0,0,0,0,0,0,0,0,0,0,0,64,52,64,62,51,0,0,54,60,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,71,,,51,49,52,1.47,3.455,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P1580,Malik,Allen,1994-09-14,68,169,African,dark,brown,clean_shaven,L,L,RF,,False,,,66,73,60,66,47,57,50,52,65,79,0,0,0,0,0,0,0,0,0,0,0,70,74,65,66,47,0,0,52,60,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,67,,,47,51,46,1.46,3.44,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P1961,Tyrone,Baker,1989-11-10,73,197,African,dark,brown,beard,R,R,C,,False,,,49,65,45,54,48,67,50,45,84,52,0,0,0,0,0,0,0,0,0,0,0,49,65,45,50,48,0,0,45,77,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,54,,,51,50,49,1.51,3.515,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P9259,Pierre,Kolb,1987-06-05,70,172,Anglo,light,brown,beard,L,L,1B,,False,,,71,59,84,70,51,55,57,54,49,54,0,0,0,0,0,0,0,0,0,0,0,71,50,81,69,51,0,0,54,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,57,,,44,53,49,1.48,3.47,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P5198,Leroy,Robinson,1987-10-08,73,203,African,dark,black,goatee,R,R,2B,,False,,,74,45,48,71,49,54,49,48,56,45,0,0,0,0,0,0,0,0,0,0,0,74,45,46,69,49,0,0,48,48,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,52,,,49,49,49,1.51,3.515,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P5175,Miguel,Garcia,1990-06-28,68,167,Hispanic,medium,brown,clean_shaven,R,R,3B,,False,,,71,67,48,68,49,46,58,49,49,51,0,0,0,0,0,0,0,0,0,0,0,71,65,42,63,49,0,0,49,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,57,,,51,49,52,1.46,3.44,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P6523,Alexis,Hadsall,1988-09-06,78,215,Anglo,medium,red,clean_shaven,R,R,SS,,False,,,76,67,58,77,54,52,54,56,51,60,0,0,0,0,0,0,0,0,0,0,0,66,67,48,71,54,0,0,56,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,51,,,44,50,52,1.56,3.59,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P9538,Clifton,Ussery,1990-10-24,77,168,Anglo,medium,blonde,clean_shaven,L,R,LF,1B,False,,,59,59,62,58,52,48,55,47,69,56,0,0,0,0,0,0,0,0,0,0,0,56,52,61,58,52,0,0,47,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,49,46,52,1.55,3.575,"{'P': 90, 'C': 10, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P1477,Domingo,Flaherty,1987-07-31,75,250,Anglo,medium,brown,clean_shaven,L,L,CF,,False,,,51,42,49,52,50,55,48,57,56,56,0,0,0,0,0,0,0,0,0,0,0,49,32,42,46,50,0,0,57,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,57,,,47,48,51,1.53,3.545,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P8208,Malik,Carter,1990-06-11,69,242,African,dark,black,clean_shaven,L,L,RF,,False,,,65,65,60,62,45,48,48,56,56,68,0,0,0,0,0,0,0,0,0,0,0,59,65,57,62,45,0,0,56,48,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,61,,,47,53,49,1.47,3.455,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P8871,Francisco,Rodriguez,2001-11-12,69,174,Hispanic,dark,brown,goatee,L,R,P,,True,RP,CL,0,0,0,0,55,49,49,0,54,82,28,61,79,57,85,51,22,82,60,0,0,0,0,0,0,0,0,0,0,69,90,74,87,38,72,74,58,36,76,30,0,0,0,0,0,False,,,,,,0,59,closer,,51,65,49,1.47,3.455,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P3216,Cedric,Allen,2001-04-02,73,193,African,dark,black,goatee,L,R,P,,True,SP,,0,0,0,0,56,47,41,0,59,62,60,64,68,61,80,61,73,77,87,0,0,0,0,0,0,0,0,0,0,69,75,79,75,66,75,93,70,87,85,99,0,0,0,0,0,False,,,,,,0,57,,,53,54,51,1.51,3.515,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P3295,Mose,Hadson,2002-11-02,68,172,Anglo,medium,red,clean_shaven,R,R,P,,True,RP,,0,0,0,0,52,63,38,0,52,64,39,59,65,63,44,0,81,42,0,0,0,0,0,0,0,0,0,0,0,64,77,71,70,44,75,51,0,93,57,0,0,0,0,0,0,False,,,,,,0,61,,,51,52,46,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P6730,Tyrell,Leonpacher,2002-04-22,69,179,Anglo,medium,brown,goatee,R,R,P,,True,SP,,0,0,0,0,47,46,43,0,53,63,66,54,64,47,54,55,0,0,70,0,0,0,0,0,0,0,0,0,0,59,76,65,77,75,58,63,67,0,0,82,0,0,0,0,0,False,,,,,,0,55,,,53,51,46,1.47,3.455,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P5829,Tyrone,Wright,2001-10-20,68,231,African,dark,black,mustache,R,R,P,,True,SP,,0,0,0,0,47,54,36,0,50,69,72,61,78,62,72,21,31,60,46,0,0,0,0,0,0,0,0,0,0,61,81,69,90,83,73,80,33,46,72,58,0,0,0,0,0,False,,,,,,0,60,,,52,49,53,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",sidearm
P7037,Francisco,Flores,2002-09-23,74,228,Hispanic,dark,red,clean_shaven,R,R,P,,True,RP,,0,0,0,0,49,48,41,0,51,50,53,81,70,62,72,93,55,89,0,0,0,0,0,0,0,0,0,0,0,59,55,95,77,62,71,82,99,67,95,0,0,0,0,0,0,False,,,,,,0,68,long_relief,,51,49,53,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P8635,Darnell,Wright,2002-08-18,71,223,African,dark,brown,clean_shaven,R,R,P,,True,SP,,0,0,0,0,50,42,51,0,55,80,58,63,60,56,65,57,0,0,0,0,29,0,0,0,0,0,0,0,0,60,90,72,71,65,63,78,63,0,0,0,0,41,0,0,0,False,,,,,,0,58,,,47,50,51,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2141,Alejandro,Lopez,1999-06-30,70,187,Hispanic,light,black,mustache,R,R,P,,True,RP,CL,0,0,0,0,55,42,51,0,48,74,35,55,74,53,89,73,0,74,60,0,0,0,0,0,0,0,0,0,0,59,87,70,85,44,64,97,82,0,0,0,0,0,0,0,0,False,,,,,,0,59,closer,,47,65,49,1.48,3.47,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4570,Percy,Walker,1997-11-18,77,245,African,dark,black,mustache,L,R,P,,True,SP,,0,0,0,0,50,62,37,0,56,67,64,56,67,68,89,63,0,0,0,0,0,0,0,0,0,0,0,0,0,54,62,54,62,64,69,88,65,0,0,0,0,0,0,0,0,False,,,,,,0,55,,,47,51,53,1.55,3.575,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P8406,Darnell,Taylor,1999-02-03,72,223,African,dark,black,goatee,L,L,P,,True,SP,,0,0,0,0,49,51,53,0,48,84,61,55,92,58,78,0,0,94,0,0,0,0,0,0,0,0,0,0,0,58,89,68,99,68,71,89,0,0,99,0,0,0,0,0,0,False,,,,,,0,57,,,54,50,46,1.5,3.5,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P6360,Rufus,Harris,1997-06-21,68,231,African,dark,black,clean_shaven,S,R,P,,True,RP,,0,0,0,0,53,51,53,0,59,71,47,58,70,49,85,48,0,37,0,0,0,0,0,0,0,0,0,0,0,56,73,53,74,46,51,83,45,0,34,0,0,0,0,0,0,False,,,,,,0,60,long_relief,,56,56,50,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4027,Glenn,Klaja,1998-08-27,75,220,Anglo,light,brown,clean_shaven,R,R,P,,True,RP,,0,0,0,0,49,56,46,0,55,53,45,63,69,52,56,49,72,31,82,0,0,0,0,0,0,0,0,0,0,65,60,70,82,55,66,66,61,82,40,90,0,0,0,0,0,False,,,,,,0,57,,,52,51,57,1.53,3.545,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P9307,Darnell,Robinson,1996-09-05,74,194,African,dark,black,goatee,L,L,P,,True,RP,,0,0,0,0,48,50,48,0,52,67,51,50,77,47,99,75,84,75,42,0,0,0,0,0,0,0,0,0,0,52,65,46,80,56,47,99,70,88,70,38,0,0,0,0,0,False,,,,,,0,63,,,48,47,47,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2285,Deshawn,Gaines,1998-09-20,76,194,African,dark,black,beard,L,L,P,,True,RP,,0,0,0,0,49,57,55,0,54,72,53,59,63,51,42,55,79,0,0,0,0,0,0,0,0,0,0,0,0,64,79,70,71,65,57,54,62,93,0,0,0,0,0,0,0,False,,,,,,0,50,,,45,44,50,1.54,3.56,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P8923,Odis,Carney,1996-01-15,69,245,Anglo,medium,brown,beard,R,R,P,,True,RP,CL,0,0,0,0,55,53,44,0,64,77,20,64,74,56,85,0,76,73,60,0,0,0,0,0,0,0,0,0,0,64,74,66,77,17,59,77,0,81,0,0,0,0,0,0,0,False,,,,,,0,65,closer,,45,65,46,1.47,3.455,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P5719,Alonzo,Strait,1995-07-03,68,216,Anglo,medium,brown,clean_shaven,R,R,P,,True,RP,,0,0,0,0,55,47,45,0,49,65,54,66,61,56,85,62,42,0,69,0,0,0,0,0,0,0,0,0,0,52,67,65,66,59,52,83,64,47,0,69,0,0,0,0,0,False,,,,,,0,55,long_relief,,52,47,50,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P8597,Merrill,Lowy,1992-11-24,71,184,Anglo,light,black,clean_shaven,R,R,P,,True,SP,,0,0,0,0,55,59,56,0,77,60,64,58,71,51,72,72,0,54,0,0,0,0,0,0,0,0,0,0,0,77,53,52,62,58,45,72,68,0,54,0,0,0,0,0,0,False,,,,,,0,56,,,46,50,51,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2148,Juan,Sanchez,1994-05-02,71,169,Hispanic,medium,brown,clean_shaven,R,R,P,,True,SP,,0,0,0,0,47,48,46,0,54,69,70,59,62,43,49,0,42,68,83,0,0,0,0,0,0,0,0,0,0,46,69,57,58,61,33,45,0,38,62,82,0,0,0,0,0,False,,,,,,0,55,,,48,52,50,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P7712,Micah,Reichmann,1994-12-06,76,199,Anglo,medium,brown,clean_shaven,R,R,P,,True,SP,,0,0,0,0,51,49,31,0,52,51,60,68,55,59,78,43,90,61,28,0,0,0,0,0,0,0,0,0,0,53,48,72,53,63,63,78,45,90,64,31,0,0,0,0,0,False,,,,,,0,54,,,49,46,47,1.54,3.56,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",sidearm
P5221,Cedric,Green,1994-06-08,75,232,African,dark,black,clean_shaven,R,R,P,,True,RP,,0,0,0,0,50,50,50,0,44,92,55,62,56,47,93,0,94,72,0,0,0,0,0,0,0,0,0,0,0,48,95,57,54,52,43,90,0,99,77,0,0,0,0,0,0,False,,,,,,0,65,,,47,47,53,1.53,3.545,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P3322,Van,Servedio,1991-11-25,77,227,Anglo,medium,red,clean_shaven,L,R,P,,True,SP,,0,0,0,0,51,57,45,0,58,56,58,67,59,57,42,55,0,44,23,0,84,0,0,0,0,0,0,0,0,57,46,64,59,48,56,34,46,0,44,19,0,74,0,0,0,False,,,,,,0,49,long_relief,,52,50,46,1.55,3.575,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4684,Russell,Read,1992-06-17,72,213,Anglo,light,brown,clean_shaven,L,L,P,,True,RP,CL,0,0,0,0,55,38,57,0,61,88,47,56,66,57,85,0,79,71,60,0,0,0,0,0,0,0,0,0,0,56,88,47,64,37,48,51,0,71,19,16,0,0,0,0,0,False,,,,,,0,63,closer,,50,65,50,1.5,3.5,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P9283,Raul,Rivera,1992-01-30,68,228,Hispanic,medium,brown,clean_shaven,R,R,P,LF,True,SP,,0,0,0,0,48,52,34,0,51,59,69,71,59,55,84,90,52,79,39,0,0,0,0,0,0,0,0,0,0,46,51,61,55,66,54,81,80,48,74,36,0,0,0,0,0,False,,,,,,0,57,,,54,43,49,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'CF': 40, 'RF': 80}",overhand
P8915,Tyrone,Mitchell,1992-01-30,75,236,African,medium,black,clean_shaven,R,R,P,,True,RP,,0,0,0,0,47,51,39,0,57,64,50,59,66,62,76,83,41,48,26,0,0,0,0,0,0,0,0,0,0,54,57,59,64,49,58,66,75,35,44,20,0,0,0,0,0,False,,,,,,0,56,,,45,54,55,1.53,3.545,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4651,Antonio,Castillo,1990-02-02,75,217,Hispanic,dark,black,goatee,R,R,P,,True,RP,,0,0,0,0,50,50,44,0,58,67,48,51,60,52,85,0,87,0,0,0,0,0,0,0,0,0,0,0,0,49,57,45,54,42,52,78,0,80,0,0,0,0,0,0,0,False,,,,,,0,53,,,53,54,45,1.53,3.545,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4153,Eduardo,Vasquez,1991-03-18,74,224,Hispanic,medium,brown,clean_shaven,L,R,P,,True,RP,,0,0,0,0,49,60,34,0,56,62,55,68,69,49,55,0,0,0,50,0,0,0,0,0,0,0,0,0,0,47,54,58,62,55,43,46,0,0,0,41,0,0,0,0,0,False,,,,,,0,45,long_relief,,55,51,48,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1260,Dwain,Zoldesy,1987-06-16,74,183,Anglo,medium,brown,beard,R,R,P,,True,RP,,0,0,0,0,51,57,53,0,57,69,53,50,66,55,59,40,79,0,57,0,0,0,0,0,0,0,0,0,0,47,68,42,60,47,46,58,32,72,0,47,0,0,0,0,0,False,,,,,,0,44,,,55,54,53,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1803,Tuan,Shipe,1990-05-29,71,190,Anglo,medium,brown,beard,S,R,P,,True,SP,,0,0,0,0,51,46,45,0,56,63,64,64,73,56,52,0,50,0,89,0,0,0,0,0,0,0,0,0,0,56,61,57,65,60,48,52,0,49,0,81,0,0,0,0,0,False,,,,,,0,54,,,49,51,48,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2944,Roberto,Hernandez,1987-08-19,68,193,Hispanic,dark,brown,mustache,R,R,P,,True,RP,CL,0,0,0,0,55,52,54,0,50,82,29,60,70,64,85,0,77,85,60,0,0,0,0,0,0,0,0,0,0,41,74,50,61,28,54,66,0,71,0,50,0,0,0,0,0,False,,,,,,0,51,closer,,49,65,53,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2075,Rufus,Robinson,1988-02-20,75,218,African,dark,black,clean_shaven,L,R,P,,True,SP,,0,0,0,0,51,64,52,0,54,57,89,74,74,83,40,64,33,0,41,0,0,0,0,0,0,0,0,0,0,50,55,67,66,83,78,38,62,31,0,40,0,0,0,0,0,False,,,,,,0,47,,,50,51,49,1.53,3.545,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4072,Percy,Taylor,1988-03-23,78,236,African,dark,brown,mustache,R,R,P,,True,SP,,0,0,0,0,50,44,50,0,57,88,64,80,68,52,61,0,55,0,54,0,56,0,0,0,0,0,0,0,0,53,87,77,67,58,51,51,0,53,0,54,0,51,0,0,0,False,,,,,,0,50,long_relief,,49,50,52,1.56,3.59,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4216,Malik,Wright,1987-12-13,72,191,African,dark,black,mustache,R,R,P,,True,RP,,0,0,0,0,54,51,57,0,64,84,49,64,61,50,78,0,0,46,0,0,0,0,0,0,0,0,0,0,0,63,83,56,59,39,47,75,0,0,40,0,0,0,0,0,0,False,,,,,,0,48,,,46,52,47,1.5,3.5,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P6583,Luis,Cruz,2002-03-21,77,167,Hispanic,dark,brown,goatee,S,L,P,,True,RP,,0,0,0,0,45,60,52,0,55,91,53,68,72,52,93,0,0,21,0,0,0,0,0,0,0,0,0,0,0,68,99,77,82,68,62,99,0,0,29,0,0,0,0,0,0,False,,,,,,0,54,,,50,52,52,1.55,3.575,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P6979,Lanny,Sonkin,2003-08-12,72,173,Anglo,light,black,clean_shaven,S,L,P,,True,SP,,0,0,0,0,50,44,52,0,67,82,61,57,76,57,87,55,37,61,37,0,0,0,0,0,0,0,0,0,0,74,95,65,89,66,67,99,64,44,76,43,0,0,0,0,0,False,,,,,,0,58,,,47,50,50,1.5,3.5,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P7688,Jorge,Delgado,2003-05-22,78,215,Hispanic,dark,brown,clean_shaven,L,R,P,,True,RP,,0,0,0,0,43,50,48,0,55,66,48,52,62,52,49,50,28,95,55,0,0,0,0,0,0,0,0,0,0,63,74,67,77,58,59,55,58,41,99,60,0,0,0,0,0,False,,,,,,0,59,,,54,46,48,1.56,3.59,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2709,Albert,Bertagnolli,2003-05-01,73,235,Anglo,light,brown,clean_shaven,R,R,P,,True,RP,CL,0,0,0,0,55,51,40,0,59,74,44,64,89,61,85,83,20,86,60,0,0,0,0,0,0,0,0,0,0,66,83,69,94,59,66,85,95,30,0,0,0,0,0,0,0,False,,,,,,0,60,closer,,46,65,51,1.51,3.515,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4100,Todd,Andreoni,2004-03-29,68,164,Anglo,light,blonde,clean_shaven,R,R,P,,True,SP,,0,0,0,0,45,39,48,0,51,53,85,50,59,64,62,92,21,84,89,0,0,0,0,0,0,0,0,0,0,62,58,58,74,98,70,76,99,28,92,94,0,0,0,0,0,False,,,,,,0,60,,,50,54,47,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P7107,Jose,Castillo,2002-10-17,77,222,Hispanic,medium,black,clean_shaven,R,R,P,,True,SP,,0,0,0,0,50,60,44,0,61,66,66,50,67,52,50,0,0,29,66,0,0,0,0,0,0,0,0,0,0,67,74,56,77,72,63,59,0,0,42,73,0,0,0,0,0,False,,,,,,0,64,,,47,50,46,1.55,3.575,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
