player_id,first_name,last_name,birthdate,height,weight,ethnicity,skin_tone,hair_color,facial_hair,bats,throws,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_eye,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date,ready,injury_list,injury_start_date,injury_minimum_days,injury_eligible_date,injury_rehab_assignment,injury_rehab_days,durability,pitcher_archetype,hitter_archetype,mo,cl,hm,zone_bottom,zone_top,pot_fielding,delivery
P7439,Darnell,Walker,1992-06-21,73,161,African,dark,brown,beard,L,R,1B,,False,,,71,64,65,73,54,56,57,48,44,58,0,0,0,0,0,0,0,0,0,0,0,63,59,56,66,54,0,0,48,37,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,50,52,53,1.51,3.515,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P5682,Nicholas,Locantore,1993-08-29,72,189,Anglo,dark,blonde,goatee,R,R,2B,,False,,,69,57,59,68,53,67,59,55,54,46,0,0,0,0,0,0,0,0,0,0,0,60,52,52,67,53,0,0,55,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,50,51,53,1.5,3.5,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P7251,Xavier,Green,1994-06-25,77,209,African,dark,brown,clean_shaven,R,R,3B,,False,,,77,53,52,74,51,58,54,51,54,57,0,0,0,0,0,0,0,0,0,0,0,75,49,52,69,51,0,0,51,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,49,46,48,1.55,3.575,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P3350,Deshawn,Jackson,1994-06-26,69,182,African,dark,brown,mustache,R,R,SS,,False,,,78,63,62,72,48,47,52,55,62,75,0,0,0,0,0,0,0,0,0,0,0,75,57,52,70,48,0,0,55,59,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,60,,,50,58,52,1.47,3.455,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P6972,Branden,Picotte,1992-02-07,71,171,Anglo,medium,black,clean_shaven,R,L,LF,,False,,,63,54,63,64,46,43,57,42,58,60,0,0,0,0,0,0,0,0,0,0,0,55,52,57,54,46,0,0,42,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,48,48,47,1.49,3.485,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P5783,Percy,Gaines,1992-10-20,78,168,African,dark,brown,clean_shaven,R,R,CF,,False,,,65,59,66,60,44,57,63,46,55,43,0,0,0,0,0,0,0,0,0,0,0,61,50,60,51,44,0,0,46,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,54,50,50,1.56,3.59,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P8548,Buford,Ruegger,1994-04-10,72,184,Anglo,light,black,clean_shaven,R,R,RF,,False,,,56,58,74,60,54,44,48,51,62,64,0,0,0,0,0,0,0,0,0,0,0,50,50,64,51,54,0,0,51,62,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,71,,,48,51,52,1.5,3.5,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P9621,Roberto,Perez,1991-01-19,68,165,Hispanic,dark,black,beard,R,R,C,,False,,,61,49,44,59,49,64,59,52,44,57,0,0,0,0,0,0,0,0,0,0,0,55,39,39,59,49,0,0,52,35,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,65,,,44,49,46,1.46,3.44,"{'P': 60, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P1961,Rafael,Mendoza,1990-03-16,73,197,Hispanic,dark,blonde,beard,L,L,1B,,False,,,67,71,58,66,48,67,45,45,84,66,0,0,0,0,0,0,0,0,0,0,0,66,61,55,66,48,0,0,45,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,51,50,49,1.51,3.515,"{'P': 60, 'C': 10, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",
P8986,Xavier,Harris,1988-02-02,78,200,African,dark,black,beard,L,R,2B,,False,,,63,47,49,57,50,65,53,51,49,42,0,0,0,0,0,0,0,0,0,0,0,59,45,49,48,50,0,0,51,46,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,54,,,52,48,50,1.56,3.59,"{'P': 130, 'C': 10, '1B': 160, '3B': 130, 'SS': 90, 'LF': 150, 'CF': 120, 'RF': 140}",
P9823,Mike,Effner,1988-05-05,69,192,Anglo,light,blonde,mustache,R,R,3B,,False,,,62,67,46,60,49,51,58,49,50,60,0,0,0,0,0,0,0,0,0,0,0,59,64,41,50,49,0,0,49,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,57,,,50,51,47,1.47,3.455,"{'P': 100, 'C': 10, '1B': 140, '2B': 90, 'SS': 80, 'LF': 130, 'CF': 100, 'RF': 120}",
P7608,Malik,Jackson,1991-06-14,68,237,African,dark,black,clean_shaven,L,R,SS,,False,,,87,54,63,79,51,55,52,51,58,63,0,0,0,0,0,0,0,0,0,0,0,78,54,63,77,51,0,0,51,52,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,52,43,52,1.46,3.44,"{'P': 140, 'C': 10, '1B': 170, '2B': 100, '3B': 140, 'LF': 160, 'CF': 120, 'RF': 150}",
P8667,Reyes,Pedley,1989-09-19,74,203,Anglo,medium,black,goatee,S,R,LF,,False,,,61,58,58,57,53,53,60,55,59,60,0,0,0,0,0,0,0,0,0,0,0,61,55,56,54,53,0,0,55,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,56,,,45,55,48,1.52,3.53,"{'P': 90, 'C': 10, '1B': 120, '2B': 60, '3B': 90, 'SS': 40, 'CF': 80, 'RF': 100}",
P7464,Percy,Wright,1988-10-20,71,216,African,dark,black,beard,S,R,CF,,False,,,62,58,61,59,50,58,54,47,72,56,0,0,0,0,0,0,0,0,0,0,0,56,51,55,59,50,0,0,47,72,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,59,,,51,53,48,1.49,3.485,"{'P': 110, 'C': 10, '1B': 150, '2B': 80, '3B': 110, 'SS': 70, 'LF': 140, 'RF': 130}",
P1502,Cedric,Gaines,1990-01-18,77,206,African,dark,black,mustache,S,R,RF,,False,,,63,68,67,68,46,62,56,45,52,80,0,0,0,0,0,0,0,0,0,0,0,53,66,62,61,46,0,0,45,52,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,,,,,0,54,,,52,50,50,1.55,3.575,"{'P': 90, 'C': 10, '1B': 130, '2B': 60, '3B': 90, 'SS': 40, 'LF': 110, 'CF': 80}",
P5021,Miles,Lachino,2002-10-04,71,169,Anglo,medium,brown,beard,L,L,P,,True,RP,CL,0,0,0,0,55,61,50,0,55,71,26,57,71,66,89,88,0,81,88,0,0,0,0,0,0,0,0,0,0,64,86,63,77,38,80,96,99,0,0,96,0,0,0,0,0,False,,,,,,0,56,closer,,50,65,48,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1642,Raul,Garcia,2003-03-04,77,221,Hispanic,dark,brown,mustache,R,R,P,,True,RP,,0,0,0,0,45,55,49,0,58,57,45,64,68,54,87,22,25,0,0,0,0,0,0,0,0,0,0,0,0,73,67,76,81,58,62,99,27,32,0,0,0,0,0,0,0,False,,,,,,0,61,,,51,51,51,1.55,3.575,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P9418,Antonio,Morales,2003-01-17,77,237,Hispanic,light,brown,clean_shaven,R,R,P,,True,RP,,0,0,0,0,59,46,41,0,59,71,52,62,60,47,49,95,84,73,0,0,0,0,0,0,0,0,0,0,0,74,83,67,67,67,52,61,99,97,86,0,0,0,0,0,0,False,,,,,,0,62,,,52,50,51,1.55,3.575,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P3150,Juan,Garcia,2003-10-29,73,196,Hispanic,light,brown,mustache,L,L,P,,True,RP,,0,0,0,0,50,46,46,0,58,72,37,55,68,50,96,37,42,81,77,0,0,0,0,0,0,0,0,0,0,70,77,68,80,50,60,99,44,48,95,91,0,0,0,0,0,False,,,,,,0,61,,,51,46,53,1.51,3.515,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P3445,Xavier,Walker,2004-03-09,78,229,African,dark,brown,clean_shaven,L,R,P,,True,SP,,0,0,0,0,46,49,43,0,55,56,69,57,69,85,68,68,40,0,0,0,0,0,0,0,0,0,0,0,0,64,65,63,74,79,96,73,76,51,0,0,0,0,0,0,0,False,,,,,,0,60,,,52,53,46,1.56,3.59,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P3426,Landon,Bolieu,1999-12-29,76,186,Anglo,light,black,beard,L,L,P,,True,SP,,0,0,0,0,51,52,45,0,56,54,80,68,66,55,91,54,32,64,87,0,0,0,0,0,0,0,0,0,0,65,66,78,77,93,67,99,63,38,75,99,0,0,0,0,0,False,,,,,,0,64,long_relief,,45,48,47,1.54,3.56,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P6697,Dustin,Grossi,2001-03-23,78,233,Anglo,dark,brown,goatee,L,L,P,,True,SP,,0,0,0,0,50,45,59,0,53,68,82,65,69,51,67,82,0,77,0,0,37,0,0,0,0,0,0,0,0,65,76,78,83,89,63,81,96,0,91,0,0,47,0,0,0,False,,,,,,0,57,,,53,48,50,1.56,3.59,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2906,David,Schiel,2001-03-17,77,160,Anglo,light,blonde,clean_shaven,L,R,P,,True,RP,CL,0,0,0,0,55,59,42,0,50,84,39,49,82,61,97,54,48,70,60,0,0,0,0,0,0,0,0,0,0,57,90,63,96,46,67,99,64,53,0,41,0,0,0,0,0,False,,,,,,0,60,closer,,49,65,49,1.55,3.575,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1132,Demarcus,Thissen,1999-07-31,72,167,Anglo,light,blonde,clean_shaven,L,L,P,,True,RP,,0,0,0,0,51,67,60,0,49,72,49,54,61,51,89,73,0,0,0,0,0,0,0,0,0,0,0,0,0,60,85,69,72,58,62,97,82,0,0,0,0,0,0,0,0,False,,,,,,0,56,,,44,45,48,1.5,3.5,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P5349,Rafael,Delgado,1998-03-24,71,233,Hispanic,medium,brown,clean_shaven,R,R,P,,True,SP,,0,0,0,0,47,56,37,0,56,67,64,56,67,68,89,63,0,0,0,0,0,0,0,0,0,0,0,0,0,54,62,54,62,64,69,88,65,0,0,0,0,0,0,0,0,False,,,,,,0,55,,,48,51,56,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P8406,Raul,Lopez,1999-06-09,72,223,Hispanic,medium,brown,goatee,L,L,P,,True,SP,,0,0,0,0,49,51,53,0,48,84,61,55,92,58,78,0,0,94,0,0,0,0,0,0,0,0,0,0,0,58,89,68,99,68,71,89,0,0,99,0,0,0,0,0,0,False,,,,,,0,57,long_relief,,54,50,46,1.5,3.5,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P6360,Alejandro,Gonzalez,1997-10-25,68,231,Hispanic,medium,black,clean_shaven,S,R,P,,True,RP,,0,0,0,0,53,51,53,0,59,71,47,58,70,49,85,48,0,37,0,0,0,0,0,0,0,0,0,0,0,56,73,53,74,46,51,83,45,0,34,0,0,0,0,0,0,False,,,,,,0,60,,,56,56,50,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4027,Donn,Barz,1998-12-31,75,220,Anglo,light,brown,clean_shaven,R,R,P,,True,RP,,0,0,0,0,49,56,46,0,55,53,45,63,69,52,56,49,72,31,82,0,0,0,0,0,0,0,0,0,0,65,60,70,82,55,66,66,61,82,40,90,0,0,0,0,0,False,,,,,,0,57,,,52,51,57,1.53,3.545,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1333,Hector,Gomez,1997-01-09,74,194,Hispanic,medium,black,goatee,L,L,P,,True,RP,,0,0,0,0,48,50,48,0,52,67,51,50,77,47,99,75,84,75,42,0,0,0,0,0,0,0,0,0,0,52,65,46,80,56,47,99,70,88,70,38,0,0,0,0,0,False,,,,,,0,63,,,48,47,47,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P9502,Carlos,Gomez,1995-12-14,72,243,Hispanic,light,blonde,clean_shaven,L,L,P,,True,RP,CL,0,0,0,0,55,57,55,0,54,86,33,57,71,57,85,55,79,80,60,0,0,0,0,0,0,0,0,0,0,56,86,55,73,29,54,44,52,83,0,0,0,0,0,0,0,False,,,,,,0,49,closer,,49,65,50,1.5,3.5,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P8923,Roberto,Morales,1996-05-07,69,245,Hispanic,medium,brown,beard,R,R,P,,True,RP,,0,0,0,0,52,53,44,0,64,63,42,66,66,50,77,0,76,0,0,0,0,0,0,0,0,0,0,0,0,61,66,62,68,45,47,77,0,81,0,0,0,0,0,0,0,False,,,,,,0,66,long_relief,,45,47,46,1.47,3.455,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2655,Hector,Vasquez,1994-12-27,78,196,Hispanic,light,brown,clean_shaven,R,R,P,,True,RP,,0,0,0,0,53,49,40,0,49,65,54,50,61,56,85,62,42,0,69,0,0,0,0,0,0,0,0,0,0,52,67,49,66,59,52,83,64,47,0,69,0,0,0,0,0,False,,,,,,0,54,,,51,48,47,1.56,3.59,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P8597,Raymon,Schexnayder,1993-03-30,71,184,Anglo,light,black,clean_shaven,R,R,P,,True,SP,,0,0,0,0,55,59,56,0,77,60,64,58,71,51,72,72,0,54,0,0,0,0,0,0,0,0,0,0,0,77,53,52,62,58,45,72,68,0,54,0,0,0,0,0,0,False,,,,,,0,56,,,46,50,51,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2148,Percy,Jackson,1994-09-05,71,169,African,dark,black,clean_shaven,R,R,P,,True,SP,,0,0,0,0,47,48,46,0,54,69,70,59,62,43,49,0,42,68,83,0,0,0,0,0,0,0,0,0,0,46,69,57,58,61,33,45,0,38,62,82,0,0,0,0,0,False,,,,,,0,55,,,48,52,50,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P7458,Thad,Glew,1995-04-11,74,228,Anglo,dark,brown,clean_shaven,L,L,P,,True,SP,,0,0,0,0,52,60,38,0,47,70,62,58,63,59,87,83,0,0,0,0,0,0,0,0,0,0,0,0,0,52,65,61,60,60,64,90,79,0,0,0,0,0,0,0,0,False,,,,,,0,58,,,49,47,44,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P9826,Britt,Whisenton,1995-05-01,72,188,Anglo,light,blonde,mustache,R,R,P,,True,RP,,0,0,0,0,46,46,48,0,47,62,45,65,53,54,93,21,38,28,43,0,0,0,0,0,0,0,0,0,0,46,62,70,58,50,58,97,19,43,26,40,0,0,0,0,0,False,,,,,,0,65,long_relief,,51,54,51,1.5,3.5,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P3047,Deshawn,Gaines,1994-09-10,76,233,African,dark,black,clean_shaven,S,R,P,,True,RP,CL,0,0,0,0,55,59,40,0,56,75,43,55,68,62,85,87,72,81,78,0,83,0,0,0,0,0,0,0,0,55,80,56,64,40,65,69,88,67,0,77,0,81,0,0,0,False,,,,,,0,56,closer,,52,65,46,1.54,3.56,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P2292,Rufus,Jackson,1993-06-01,78,168,African,medium,black,clean_shaven,R,R,P,,True,SP,,0,0,0,0,48,53,36,0,55,57,76,67,63,60,78,0,53,0,0,0,0,0,0,0,0,0,0,0,0,53,49,59,60,70,53,77,0,49,0,0,0,0,0,0,0,False,,,,,,0,53,,,51,54,48,1.56,3.59,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",sidearm
P7782,Shaun,Defeo,1992-04-22,74,179,Anglo,light,blonde,clean_shaven,R,R,P,,True,SP,,0,0,0,0,50,50,42,0,59,83,56,62,72,62,75,51,95,69,63,0,0,0,0,0,0,0,0,0,0,53,83,62,67,52,60,66,43,88,65,53,0,0,0,0,0,False,,,,,,0,54,,,50,48,53,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P6410,Malik,Jefferson,1989-05-24,76,212,African,medium,black,beard,S,R,P,,True,SP,,0,0,0,0,46,57,54,0,52,65,59,64,71,57,44,37,62,75,69,0,0,0,0,0,0,0,0,0,0,45,62,56,67,51,56,37,35,60,72,60,0,0,0,0,0,False,,,,,,0,52,,,50,50,45,1.54,3.56,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P3413,Abram,Gata,1987-11-24,69,192,Anglo,light,blonde,clean_shaven,L,R,P,,True,SP,,0,0,0,0,45,43,48,0,60,59,66,65,57,59,66,92,45,65,81,0,0,0,0,0,0,0,0,0,0,60,53,58,52,60,53,65,83,37,58,74,0,0,0,0,0,False,,,,,,0,50,long_relief,,46,53,52,1.47,3.455,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",sidearm
P4153,Cedric,Baker,1991-07-22,74,224,African,dark,black,clean_shaven,L,R,P,,True,RP,,0,0,0,0,49,60,34,0,56,62,55,68,69,49,55,0,0,0,50,0,0,0,0,0,0,0,0,0,0,47,54,58,62,55,43,46,0,0,0,41,0,0,0,0,0,False,,,,,,0,45,,,55,51,48,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1260,Anderson,Leandro,1987-10-20,74,183,Anglo,medium,brown,beard,R,R,P,,True,RP,,0,0,0,0,51,57,53,0,57,69,53,50,66,55,59,40,79,0,57,0,0,0,0,0,0,0,0,0,0,47,68,42,60,47,46,58,32,72,0,47,0,0,0,0,0,False,,,,,,0,44,,,55,54,53,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1803,Darron,Mickens,1990-10-02,71,190,Anglo,medium,brown,beard,S,R,P,,True,RP,CL,0,0,0,0,55,46,45,0,56,77,41,62,81,62,85,0,50,74,89,0,0,0,0,0,0,0,0,0,0,50,69,58,73,39,62,52,0,49,0,81,0,0,0,0,0,False,,,,,,0,52,closer,,49,65,48,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1555,Eduardo,Martinez,1991-01-05,72,178,Hispanic,medium,brown,clean_shaven,L,L,P,,True,RP,,0,0,0,0,52,45,62,0,56,61,51,53,71,50,44,73,0,70,0,0,0,0,0,0,0,0,0,0,0,54,54,51,71,50,43,40,70,0,61,0,0,0,0,0,0,False,,,,,,0,54,,,49,51,54,1.5,3.5,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P6322,Noble,Macri,1990-05-14,76,185,Anglo,light,brown,beard,R,R,P,,True,SP,,0,0,0,0,45,51,48,63,53,66,82,60,67,58,70,29,24,0,0,0,0,0,0,0,0,0,0,0,56,45,60,58,67,74,56,70,29,22,0,0,0,0,0,0,0,False,,,,,,0,58,long_relief,,49,50,54,1.54,3.56,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P5408,Rufus,King,1987-11-26,78,174,African,medium,black,beard,S,R,P,,True,SP,,0,0,0,0,48,45,42,0,54,67,63,60,63,58,65,62,0,47,57,0,0,0,0,0,0,0,0,0,0,53,62,60,58,61,54,62,56,0,46,56,0,0,0,0,0,False,,,,,,0,47,,,53,43,49,1.56,3.59,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P5970,Malcolm,Unavailable,2001-01-11,73,173,Anglo,light,brown,beard,L,R,P,,True,SP,,0,0,0,0,44,53,39,0,75,57,57,60,65,52,62,0,42,0,30,0,0,0,0,0,0,0,0,0,0,87,67,66,72,65,67,73,0,56,0,40,0,0,0,0,0,False,,,,,,0,57,,,51,54,54,1.51,3.515,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P6494,Russell,Sherill,2000-08-29,78,239,Anglo,light,blonde,clean_shaven,R,R,P,,True,SP,,0,0,0,0,55,49,34,0,53,69,64,69,63,60,63,48,59,0,33,0,0,0,0,0,0,0,0,0,0,64,74,77,69,77,70,71,63,67,0,42,0,0,0,0,0,False,,,,,,0,63,,,49,46,49,1.56,3.59,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4000,Malik,Taylor,2003-10-27,73,194,African,medium,black,clean_shaven,R,R,P,,True,SP,,0,0,0,0,50,59,50,0,54,61,71,71,63,50,58,22,89,45,64,0,0,0,0,0,0,0,0,0,0,68,67,85,70,80,55,71,30,94,60,71,0,0,0,0,0,False,,,,,,0,60,,,47,48,51,1.51,3.515,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1202,Fernando,Rivera,2002-05-08,74,170,Hispanic,light,red,clean_shaven,R,R,P,,True,RP,CL,0,0,0,0,55,54,48,0,60,78,37,62,70,53,85,0,64,88,60,0,0,0,0,0,0,0,0,0,0,75,86,70,75,52,63,50,0,73,99,0,0,0,0,0,0,False,,,,,,0,52,closer,,48,65,49,1.52,3.53,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P4219,Raul,Rivera,2001-08-17,71,207,Hispanic,medium,black,clean_shaven,R,R,P,,True,RP,,0,0,0,0,50,46,40,0,47,62,51,67,92,49,91,94,72,46,33,0,0,0,0,0,0,0,0,0,0,57,73,74,99,62,57,99,99,80,51,47,0,0,0,0,0,False,,,,,,0,45,,,49,48,50,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P5038,Tyrone,Walker,2003-02-20,68,201,African,dark,black,clean_shaven,R,R,P,,True,RP,,0,0,0,0,43,54,63,0,54,63,46,67,59,54,64,0,0,29,0,0,0,0,0,0,0,0,0,0,0,68,73,78,67,61,59,71,0,0,37,0,0,0,0,0,0,False,,,,,,0,57,,,54,43,47,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P5436,Vaughn,Barbella,2001-03-10,71,162,Anglo,dark,brown,beard,L,R,P,,True,SP,,0,0,0,0,49,46,47,0,53,66,64,53,52,56,49,89,0,22,74,0,0,0,0,0,0,0,0,0,0,63,74,64,57,75,63,60,99,0,30,86,0,0,0,0,0,False,,,,,,0,53,,,49,46,52,1.49,3.485,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P3970,Lynn,Matterson,2002-03-10,68,183,Anglo,medium,blonde,clean_shaven,R,R,P,,True,SP,,0,0,0,0,50,50,36,0,59,67,60,65,61,54,97,0,0,49,0,0,0,0,0,0,0,0,0,0,0,71,77,80,69,73,66,99,0,0,55,0,0,0,0,0,0,False,,,,,,0,57,,,46,50,49,1.46,3.44,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P8420,Cedric,King,1996-06-09,77,193,African,dark,black,clean_shaven,L,L,P,,True,SP,,0,0,0,0,46,57,48,0,56,62,83,51,76,54,77,21,0,33,90,0,0,0,0,0,0,0,0,0,0,59,62,49,78,84,52,81,23,0,28,85,0,0,0,0,0,False,,,,,,0,56,long_relief,,52,52,55,1.55,3.575,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
P1853,Riley,Plowden,1996-06-25,70,226,Anglo,dark,black,beard,R,R,P,,True,RP,,0,0,0,0,50,57,51,0,52,94,55,62,57,51,90,0,29,36,39,0,0,0,0,0,0,0,0,0,0,53,96,59,52,51,51,94,0,34,32,42,0,0,0,0,0,False,,,,,,0,56,,,49,54,49,1.48,3.47,"{'C': 10, '1B': 100, '2B': 20, '3B': 60, 'SS': 10, 'LF': 90, 'CF': 40, 'RF': 80}",overhand
